uid,capture_date,deaths
174,2020-03-15,0
174,2020-03-16,0
174,2020-03-17,0
174,2020-03-18,0
174,2020-03-19,0
174,2020-03-20,0
174,2020-03-21,0
174,2020-03-22,0
174,2020-03-23,0
174,2020-03-24,0
174,2020-03-25,0
174,2020-03-26,0
174,2020-03-27,0
174,2020-03-28,0
174,2020-03-29,0
174,2020-03-30,0
174,2020-03-31,0
174,2020-04-01,0
174,2020-04-02,0
174,2020-04-03,0
174,2020-04-04,0
174,2020-04-05,0
174,2020-04-06,0
174,2020-04-07,0
174,2020-04-08,0
174,2020-04-09,0
174,2020-04-10,0
174,2020-04-11,0
174,2020-04-12,0
174,2020-04-13,0
174,2020-04-14,0
174,2020-04-15,0
174,2020-04-16,0
174,2020-04-17,0
174,2020-04-18,0
174,2020-04-19,0
174,2020-04-20,0
174,2020-04-21,0
174,2020-04-22,0
174,2020-04-23,0
174,2020-04-24,0
174,2020-04-25,0
174,2020-04-26,0
174,2020-04-27,0
174,2020-04-28,0
174,2020-04-29,0
174,2020-04-30,0
174,2020-05-01,0
174,2020-05-02,0
174,2020-05-03,0
174,2020-05-04,0
174,2020-05-05,0
174,2020-05-06,0
174,2020-05-07,0
174,2020-05-08,0
174,2020-05-09,0
174,2020-05-10,0
174,2020-05-11,0
174,2020-05-12,0
174,2020-05-13,0
174,2020-05-14,3
174,2020-05-15,3
174,2020-05-16,3
174,2020-05-17,3
174,2020-05-18,3
174,2020-05-19,3
174,2020-05-20,8
174,2020-05-21,8
174,2020-05-22,18
174,2020-05-23,18
174,2020-05-24,21
174,2020-05-25,21
174,2020-05-26,21
174,2020-05-27,24
174,2020-05-28,24
174,2020-05-29,24
174,2020-05-30,26
174,2020-05-31,26
174,2020-06-01,26
174,2020-06-02,27
174,2020-06-03,27
174,2020-06-04,55
174,2020-06-05,55
174,2020-06-06,67
174,2020-06-07,67
174,2020-06-08,67
174,2020-06-09,67
174,2020-06-10,97
174,2020-06-11,97
174,2020-06-12,97
174,2020-06-13,114
174,2020-06-14,114
174,2020-06-15,114
174,2020-06-16,127
174,2020-06-17,127
174,2020-06-18,129
174,2020-06-19,129
174,2020-06-20,159
174,2020-06-21,159
174,2020-06-22,159
174,2020-06-23,159
174,2020-06-24,159
174,2020-06-25,161
174,2020-06-26,161
174,2020-06-27,161
174,2020-06-28,161
174,2020-06-29,161
174,2020-06-30,200
174,2020-07-01,200
174,2020-07-02,200
174,2020-07-03,241
174,2020-07-04,241
174,2020-07-05,266
174,2020-07-06,266
174,2020-07-07,266
174,2020-07-08,272
174,2020-07-09,272
174,2020-07-10,272
174,2020-07-11,296
174,2020-07-12,296
174,2020-07-13,296
174,2020-07-14,302
174,2020-07-15,302
174,2020-07-16,311
174,2020-07-17,311
174,2020-07-18,311
174,2020-07-19,313
174,2020-07-20,313
174,2020-07-21,319
174,2020-07-22,319
174,2020-07-23,324
174,2020-07-24,324
174,2020-07-25,324
174,2020-07-26,328
174,2020-07-27,328
174,2020-07-28,328
174,2020-07-29,330
174,2020-07-30,330
174,2020-07-31,330
174,2020-08-01,330
174,2020-08-02,330
174,2020-08-03,330
174,2020-08-04,340
174,2020-08-05,340
174,2020-08-06,340
174,2020-08-07,353
174,2020-08-08,369
174,2020-08-09,369
174,2020-08-10,369
174,2020-08-11,379
174,2020-08-12,379
174,2020-08-13,379
174,2020-08-14,379
174,2020-08-15,379
174,2020-08-16,379
174,2020-08-17,379
174,2020-08-18,393
174,2020-08-19,393
174,2020-08-20,396
174,2020-08-21,396
174,2020-08-22,396
174,2020-08-23,396
174,2020-08-24,396
174,2020-08-25,399
174,2020-08-26,399
174,2020-08-27,399
174,2020-08-28,399
174,2020-08-29,399
174,2020-08-30,399
174,2020-08-31,399
174,2020-09-01,410
174,2020-09-02,410
174,2020-09-03,410
174,2020-09-04,410
174,2020-09-05,410
174,2020-09-06,410
174,2020-09-07,410
174,2020-09-08,415
174,2020-09-09,415
174,2020-09-10,415
174,2020-09-11,415
174,2020-09-12,415
174,2020-09-13,415
174,2020-09-14,427
174,2020-09-15,446
174,2020-09-16,446
174,2020-09-17,449
174,2020-09-18,449
174,2020-09-19,450
174,2020-09-20,450
174,2020-09-21,450
174,2020-09-22,453
174,2020-09-23,453
174,2020-09-24,453
174,2020-09-25,453
174,2020-09-26,458
174,2020-09-27,458
174,2020-09-28,458
174,2020-09-29,464
174,2020-09-30,464
174,2020-10-01,466
174,2020-10-02,466
174,2020-10-03,466
174,2020-10-04,466
174,2020-10-05,466
174,2020-10-06,468
174,2020-10-07,468
174,2020-10-08,475
174,2020-10-09,475
174,2020-10-10,475
174,2020-10-11,475
174,2020-10-12,475
174,2020-10-13,484
174,2020-10-14,484
174,2020-10-15,484
174,2020-10-16,485
174,2020-10-17,485
174,2020-10-18,485
174,2020-10-19,485
174,2020-10-20,494
174,2020-10-21,494
174,2020-10-22,494
174,2020-10-23,494
174,2020-10-24,494
174,2020-10-25,494
174,2020-10-26,494
174,2020-10-27,494
174,2020-10-28,494
174,2020-10-29,494
174,2020-10-30,498
174,2020-10-31,498
174,2020-11-01,498
174,2020-11-02,498
174,2020-11-03,498
174,2020-11-04,517
174,2020-11-05,525
174,2020-11-06,525
174,2020-11-07,532
174,2020-11-08,532
174,2020-11-09,532
174,2020-11-10,541
174,2020-11-11,541
174,2020-11-12,542
174,2020-11-13,542
174,2020-11-14,549
174,2020-11-15,549
174,2020-11-16,549
174,2020-11-17,558
174,2020-11-18,558
174,2020-11-19,563
174,2020-11-20,563
174,2020-11-21,572
174,2020-11-22,572
174,2020-11-23,572
174,2020-11-24,579
174,2020-11-25,579
174,2020-11-26,585
174,2020-11-27,585
174,2020-11-28,586
174,2020-11-29,586
174,2020-11-30,586
174,2020-12-01,586
174,2020-12-02,586
174,2020-12-03,590
174,2020-12-04,590
174,2020-12-05,600
174,2020-12-06,600
174,2020-12-07,600
174,2020-12-08,605
174,2020-12-09,605
174,2020-12-10,605
174,2020-12-11,605
174,2020-12-12,606
174,2020-12-13,606
174,2020-12-14,606
174,2020-12-15,606
174,2020-12-16,606
174,2020-12-17,610
174,2020-12-18,610
174,2020-12-19,610
174,2020-12-20,611
174,2020-12-21,611
174,2020-12-22,615
174,2020-12-23,615
174,2020-12-24,626
174,2020-12-25,626
174,2020-12-26,626
174,2020-12-27,626
174,2020-12-28,626
174,2020-12-29,700
174,2020-12-30,700
174,2020-12-31,705
174,2021-01-01,705
174,2021-01-02,732
174,2021-01-03,732
174,2021-01-04,732
174,2021-01-05,759
174,2021-01-06,759
174,2021-01-07,802
174,2021-01-08,802
174,2021-01-09,860
174,2021-01-10,860
174,2021-01-11,876
174,2021-01-12,889
174,2021-01-13,949
174,2021-01-14,1010
174,2021-01-15,1028
174,2021-01-16,1069
174,2021-01-17,1075
174,2021-01-18,1113
174,2021-01-19,1144
174,2021-01-20,1210
174,2021-01-21,1210
174,2021-01-22,1298
174,2021-01-23,1315
174,2021-01-24,1340
174,2021-01-25,1424
174,2021-01-26,1441
174,2021-01-27,1496
174,2021-01-28,1538
174,2021-01-29,1637
174,2021-01-30,1678
174,2021-01-31,1731
174,2021-02-01,1834
174,2021-02-02,1932
174,2021-02-03,2060
174,2021-02-04,2152
174,2021-02-05,2246
174,2021-02-06,2334
174,2021-02-07,2334
174,2021-02-08,2347
174,2021-02-09,2518
174,2021-02-10,2581
174,2021-02-11,2601
174,2021-02-12,2730
174,2021-02-13,2776
174,2021-02-14,2777
174,2021-02-15,2911
174,2021-02-16,2935
174,2021-02-17,3000
174,2021-02-18,3030
174,2021-02-19,3059
174,2021-02-20,3059
174,2021-02-21,3117
174,2021-02-22,3130
174,2021-02-23,3175
174,2021-02-24,3190
174,2021-02-25,3203
174,2021-02-26,3255
174,2021-02-27,3304
174,2021-02-28,3314
174,2021-03-01,3331
174,2021-03-02,3359
174,2021-03-03,3369
174,2021-03-04,3369
174,2021-03-05,3389
174,2021-03-06,3410
174,2021-03-07,3410
174,2021-03-08,3427
174,2021-03-09,3427
174,2021-03-10,3427
174,2021-03-11,3434
174,2021-03-12,3436
174,2021-03-13,3438
174,2021-03-14,3444
174,2021-03-15,3448
174,2021-03-16,3453
174,2021-03-17,3459
174,2021-03-18,3465
174,2021-03-19,3471
174,2021-03-20,3473
174,2021-03-21,3473
174,2021-03-22,3473
174,2021-03-23,3483
174,2021-03-24,3491
174,2021-03-25,3492
174,2021-03-26,3494
174,2021-03-27,3510
174,2021-03-28,3510
174,2021-03-29,3525
174,2021-03-30,3525
174,2021-03-31,3525
174,2021-04-01,3536
174,2021-04-02,3538
174,2021-04-03,3538
174,2021-04-04,3538
174,2021-04-05,3539
174,2021-04-06,3542
174,2021-04-07,3568
174,2021-04-08,3568
174,2021-04-09,3568
174,2021-04-10,3577
174,2021-04-11,3577
174,2021-04-12,3577
174,2021-04-13,3582
174,2021-04-14,3582
178,2020-01-22,0
178,2020-01-23,0
178,2020-01-24,0
178,2020-01-25,0
178,2020-01-26,0
178,2020-01-27,0
178,2020-01-28,0
178,2020-01-29,0
178,2020-01-30,0
178,2020-01-31,0
178,2020-02-01,0
178,2020-02-02,0
178,2020-02-03,0
178,2020-02-04,0
178,2020-02-05,0
178,2020-02-06,0
178,2020-02-07,0
178,2020-02-08,0
178,2020-02-09,0
178,2020-02-10,0
178,2020-02-11,0
178,2020-02-12,0
178,2020-02-13,0
178,2020-02-14,0
178,2020-02-15,0
178,2020-02-16,0
178,2020-02-17,0
178,2020-02-18,0
178,2020-02-19,0
178,2020-02-20,0
178,2020-02-21,0
178,2020-02-22,0
178,2020-02-23,0
178,2020-02-24,0
178,2020-02-25,0
178,2020-02-26,0
178,2020-02-27,0
178,2020-02-28,0
178,2020-02-29,0
178,2020-03-01,0
178,2020-03-02,0
178,2020-03-03,0
178,2020-03-04,0
178,2020-03-05,0
178,2020-03-06,0
178,2020-03-07,0
178,2020-03-08,0
178,2020-03-09,0
178,2020-03-10,0
178,2020-03-11,0
178,2020-03-12,0
178,2020-03-13,0
178,2020-03-14,0
178,2020-03-15,0
178,2020-03-16,0
178,2020-03-17,0
178,2020-03-18,0
178,2020-03-19,0
178,2020-03-20,0
178,2020-03-21,0
178,2020-03-22,0
178,2020-03-23,0
178,2020-03-24,0
178,2020-03-25,0
178,2020-03-26,0
178,2020-03-27,0
178,2020-03-28,0
178,2020-03-29,0
178,2020-03-30,0
178,2020-03-31,0
178,2020-04-01,0
178,2020-04-02,2
178,2020-04-03,2
178,2020-04-04,2
178,2020-04-05,2
178,2020-04-06,2
178,2020-04-07,2
178,2020-04-08,2
178,2020-04-09,5
178,2020-04-10,5
178,2020-04-11,5
178,2020-04-12,5
178,2020-04-13,5
178,2020-04-14,5
178,2020-04-15,11
178,2020-04-16,11
178,2020-04-17,11
178,2020-04-18,11
178,2020-04-19,11
178,2020-04-20,16
178,2020-04-21,16
178,2020-04-22,16
178,2020-04-23,16
178,2020-04-24,19
178,2020-04-25,19
178,2020-04-26,19
178,2020-04-27,19
178,2020-04-28,19
178,2020-04-29,19
178,2020-04-30,19
178,2020-05-01,25
178,2020-05-02,25
178,2020-05-03,25
178,2020-05-04,26
178,2020-05-05,26
178,2020-05-06,30
178,2020-05-07,30
178,2020-05-08,33
178,2020-05-09,33
178,2020-05-10,33
178,2020-05-11,53
178,2020-05-12,53
178,2020-05-13,53
178,2020-05-14,87
178,2020-05-15,87
178,2020-05-16,87
178,2020-05-17,87
178,2020-05-18,110
178,2020-05-19,132
178,2020-05-20,132
178,2020-05-21,137
178,2020-05-22,137
178,2020-05-23,147
178,2020-05-24,147
178,2020-05-25,147
178,2020-05-26,147
178,2020-05-27,161
178,2020-05-28,161
178,2020-05-29,161
178,2020-05-30,161
178,2020-05-31,179
178,2020-06-01,179
178,2020-06-02,179
178,2020-06-03,179
178,2020-06-04,179
178,2020-06-05,182
178,2020-06-06,210
178,2020-06-07,210
178,2020-06-08,210
178,2020-06-09,221
178,2020-06-10,221
178,2020-06-11,221
178,2020-06-12,221
178,2020-06-13,221
178,2020-06-14,221
178,2020-06-15,391
178,2020-06-16,391
178,2020-06-17,391
178,2020-06-18,391
178,2020-06-19,391
178,2020-06-20,391
178,2020-06-21,391
178,2020-06-22,456
178,2020-06-23,456
178,2020-06-24,456
178,2020-06-25,456
178,2020-06-26,456
178,2020-06-27,456
178,2020-06-28,456
178,2020-06-29,456
178,2020-06-30,456
178,2020-07-01,486
178,2020-07-02,486
178,2020-07-03,501
178,2020-07-04,501
178,2020-07-05,501
178,2020-07-06,501
178,2020-07-07,501
178,2020-07-08,525
178,2020-07-09,525
178,2020-07-10,589
178,2020-07-11,589
178,2020-07-12,589
178,2020-07-13,589
178,2020-07-14,589
178,2020-07-15,589
178,2020-07-16,589
178,2020-07-17,626
178,2020-07-18,626
178,2020-07-19,626
178,2020-07-20,666
178,2020-07-21,666
178,2020-07-22,666
178,2020-07-23,666
178,2020-07-24,756
178,2020-07-25,756
178,2020-07-26,756
178,2020-07-27,829
178,2020-07-28,829
178,2020-07-29,829
178,2020-07-30,829
178,2020-07-31,829
178,2020-08-01,829
178,2020-08-02,829
178,2020-08-03,1589
178,2020-08-04,1589
178,2020-08-05,1589
178,2020-08-06,1589
178,2020-08-07,1589
178,2020-08-08,1589
178,2020-08-09,1589
178,2020-08-10,1589
178,2020-08-11,1625
178,2020-08-12,1625
178,2020-08-13,1625
178,2020-08-14,1625
178,2020-08-15,1625
178,2020-08-16,1625
178,2020-08-17,1625
178,2020-08-18,1625
178,2020-08-19,1625
178,2020-08-20,1625
178,2020-08-21,1625
178,2020-08-22,1625
178,2020-08-23,1625
178,2020-08-24,1742
178,2020-08-25,1742
178,2020-08-26,1742
178,2020-08-27,1742
178,2020-08-28,1742
178,2020-08-29,1742
178,2020-08-30,1742
178,2020-08-31,1742
178,2020-09-01,1742
178,2020-09-02,1742
178,2020-09-03,1742
178,2020-09-04,1742
178,2020-09-05,1742
178,2020-09-06,1742
178,2020-09-07,3887
178,2020-09-08,3887
178,2020-09-09,3887
178,2020-09-10,3887
178,2020-09-11,3887
178,2020-09-12,3887
178,2020-09-13,3887
178,2020-09-14,3887
178,2020-09-15,3887
178,2020-09-16,3887
178,2020-09-17,3887
178,2020-09-18,3887
178,2020-09-19,3887
178,2020-09-20,3887
178,2020-09-21,3887
178,2020-09-22,3887
178,2020-09-23,3887
178,2020-09-24,3887
178,2020-09-25,3887
178,2020-09-26,3887
178,2020-09-27,3887
178,2020-09-28,3887
178,2020-09-29,3887
178,2020-09-30,3887
178,2020-10-01,3887
178,2020-10-02,3887
178,2020-10-03,3887
178,2020-10-04,3887
178,2020-10-05,3887
178,2020-10-06,3887
178,2020-10-07,3887
178,2020-10-08,3887
178,2020-10-09,3887
178,2020-10-10,3887
178,2020-10-11,3887
178,2020-10-12,3887
178,2020-10-13,3887
178,2020-10-14,3887
178,2020-10-15,3887
178,2020-10-16,3887
178,2020-10-17,3887
178,2020-10-18,3887
178,2020-10-19,3887
178,2020-10-20,3887
178,2020-10-21,3887
178,2020-10-22,3887
178,2020-10-23,3887
178,2020-10-24,3887
178,2020-10-25,3887
178,2020-10-26,3887
178,2020-10-27,3887
178,2020-10-28,3887
178,2020-10-29,3887
178,2020-10-30,3887
178,2020-10-31,3887
178,2020-11-01,3887
178,2020-11-02,3887
178,2020-11-03,3887
178,2020-11-04,3887
178,2020-11-05,3887
178,2020-11-06,3887
178,2020-11-07,3887
178,2020-11-08,3887
178,2020-11-09,3887
178,2020-11-10,3887
178,2020-11-11,3887
178,2020-11-12,3887
178,2020-11-13,3887
178,2020-11-14,3887
178,2020-11-15,3887
178,2020-11-16,3887
178,2020-11-17,3887
178,2020-11-18,3887
178,2020-11-19,3887
178,2020-11-20,3887
178,2020-11-21,3887
178,2020-11-22,3887
178,2020-11-23,4988
178,2020-11-24,4988
178,2020-11-25,4988
178,2020-11-26,4988
178,2020-11-27,4988
178,2020-11-28,4988
178,2020-11-29,4988
178,2020-11-30,4988
178,2020-12-01,4988
178,2020-12-02,4988
178,2020-12-03,4988
178,2020-12-04,4988
178,2020-12-05,4988
178,2020-12-06,4988
178,2020-12-07,4988
178,2020-12-08,4988
178,2020-12-09,4988
178,2020-12-10,4988
178,2020-12-11,4988
178,2020-12-12,4988
178,2020-12-13,4988
178,2020-12-14,4988
178,2020-12-15,4988
178,2020-12-16,4988
178,2020-12-17,4988
178,2020-12-18,4988
178,2020-12-19,4988
178,2020-12-20,4988
178,2020-12-21,4988
178,2020-12-22,4988
178,2020-12-23,4988
178,2020-12-24,4988
178,2020-12-25,4988
178,2020-12-26,5831
178,2020-12-27,5831
178,2020-12-28,5831
178,2020-12-29,5831
178,2020-12-30,5831
178,2020-12-31,5846
178,2021-01-01,5846
178,2021-01-02,5846
178,2021-01-03,5846
178,2021-01-04,5846
178,2021-01-05,5846
178,2021-01-06,5846
178,2021-01-07,5846
178,2021-01-08,5846
178,2021-01-09,5846
178,2021-01-10,5846
178,2021-01-11,5846
178,2021-01-12,5846
178,2021-01-13,5846
178,2021-01-14,5846
178,2021-01-15,5846
178,2021-01-16,5846
178,2021-01-17,5846
178,2021-01-18,5846
178,2021-01-19,5846
178,2021-01-20,5846
178,2021-01-21,5846
178,2021-01-22,5846
178,2021-01-23,5846
178,2021-01-24,5846
178,2021-01-25,5846
178,2021-01-26,5846
178,2021-01-27,5846
178,2021-01-28,5846
178,2021-01-29,5846
178,2021-01-30,5846
178,2021-01-31,5846
178,2021-02-01,5846
178,2021-02-02,5846
178,2021-02-03,5846
178,2021-02-04,5846
178,2021-02-05,5846
178,2021-02-06,5846
178,2021-02-07,5846
178,2021-02-08,5846
178,2021-02-09,5846
178,2021-02-10,5846
178,2021-02-11,7019
178,2021-02-12,7019
178,2021-02-13,7019
178,2021-02-14,7019
178,2021-02-15,7019
178,2021-02-16,7019
178,2021-02-17,7019
178,2021-02-18,7019
178,2021-02-19,7019
178,2021-02-20,7019
178,2021-02-21,7019
178,2021-02-22,7019
178,2021-02-23,7019
178,2021-02-24,7019
178,2021-02-25,7019
178,2021-02-26,7019
178,2021-02-27,7019
178,2021-02-28,7019
178,2021-03-01,7019
178,2021-03-02,7019
178,2021-03-03,7019
178,2021-03-04,7019
178,2021-03-05,7514
178,2021-03-06,7514
178,2021-03-07,7514
178,2021-03-08,7514
178,2021-03-09,7514
178,2021-03-10,7514
178,2021-03-11,7514
178,2021-03-12,7514
178,2021-03-13,7514
178,2021-03-14,7514
178,2021-03-15,7514
178,2021-03-16,7514
178,2021-03-17,7514
178,2021-03-18,7514
178,2021-03-19,7514
178,2021-03-20,7514
178,2021-03-21,7514
178,2021-03-22,7514
178,2021-03-23,7514
178,2021-03-24,7514
178,2021-03-25,8208
178,2021-03-26,8208
178,2021-03-27,8208
178,2021-03-28,8208
178,2021-03-29,8208
178,2021-03-30,8208
178,2021-03-31,8208
178,2021-04-01,8208
178,2021-04-02,8208
178,2021-04-03,8208
178,2021-04-04,8208
178,2021-04-05,8208
178,2021-04-06,8208
178,2021-04-07,8208
178,2021-04-08,8208
178,2021-04-09,8208
178,2021-04-10,8208
178,2021-04-11,8208
178,2021-04-12,8208
178,2021-04-13,8208
178,2021-04-14,8208
180,2020-01-22,0
180,2020-01-23,0
180,2020-01-24,0
180,2020-01-25,0
180,2020-01-26,0
180,2020-01-27,0
180,2020-01-28,0
180,2020-01-29,0
180,2020-01-30,0
180,2020-01-31,0
180,2020-02-01,0
180,2020-02-02,0
180,2020-02-03,0
180,2020-02-04,0
180,2020-02-05,0
180,2020-02-06,0
180,2020-02-07,0
180,2020-02-08,0
180,2020-02-09,0
180,2020-02-10,0
180,2020-02-11,0
180,2020-02-12,0
180,2020-02-13,0
180,2020-02-14,0
180,2020-02-15,0
180,2020-02-16,0
180,2020-02-17,0
180,2020-02-18,0
180,2020-02-19,0
180,2020-02-20,0
180,2020-02-21,0
180,2020-02-22,0
180,2020-02-23,0
180,2020-02-24,0
180,2020-02-25,0
180,2020-02-26,0
180,2020-02-27,0
180,2020-02-28,0
180,2020-02-29,0
180,2020-03-01,0
180,2020-03-02,0
180,2020-03-03,0
180,2020-03-04,0
180,2020-03-05,0
180,2020-03-06,0
180,2020-03-07,0
180,2020-03-08,0
180,2020-03-09,0
180,2020-03-10,0
180,2020-03-11,0
180,2020-03-12,0
180,2020-03-13,0
180,2020-03-14,0
180,2020-03-15,0
180,2020-03-16,0
180,2020-03-17,0
180,2020-03-18,0
180,2020-03-19,0
180,2020-03-20,0
180,2020-03-21,0
180,2020-03-22,0
180,2020-03-23,0
180,2020-03-24,0
180,2020-03-25,0
180,2020-03-26,0
180,2020-03-27,2
180,2020-03-28,2
180,2020-03-29,2
180,2020-03-30,2
180,2020-03-31,2
180,2020-04-01,3
180,2020-04-02,3
180,2020-04-03,3
180,2020-04-04,3
180,2020-04-05,3
180,2020-04-06,5
180,2020-04-07,9
180,2020-04-08,9
180,2020-04-09,9
180,2020-04-10,13
180,2020-04-11,16
180,2020-04-12,16
180,2020-04-13,17
180,2020-04-14,20
180,2020-04-15,21
180,2020-04-16,23
180,2020-04-17,25
180,2020-04-18,26
180,2020-04-19,26
180,2020-04-20,27
180,2020-04-21,35
180,2020-04-22,45
180,2020-04-23,47
180,2020-04-24,48
180,2020-04-25,49
180,2020-04-26,50
180,2020-04-27,50
180,2020-04-28,56
180,2020-04-29,59
180,2020-04-30,73
180,2020-05-01,75
180,2020-05-02,75
180,2020-05-03,75
180,2020-05-04,80
180,2020-05-05,90
180,2020-05-06,92
180,2020-05-07,103
180,2020-05-08,130
180,2020-05-09,130
180,2020-05-10,136
180,2020-05-11,141
180,2020-05-12,146
180,2020-05-13,148
180,2020-05-14,157
180,2020-05-15,212
180,2020-05-16,270
180,2020-05-17,270
180,2020-05-18,272
180,2020-05-19,290
180,2020-05-20,302
180,2020-05-21,303
180,2020-05-22,312
180,2020-05-23,312
180,2020-05-24,317
180,2020-05-25,337
180,2020-05-26,340
180,2020-05-27,365
180,2020-05-28,381
180,2020-05-29,400
180,2020-05-30,428
180,2020-05-31,448
180,2020-06-01,454
180,2020-06-02,482
180,2020-06-03,492
180,2020-06-04,495
180,2020-06-05,512
180,2020-06-06,537
180,2020-06-07,537
180,2020-06-08,537
180,2020-06-09,539
180,2020-06-10,565
180,2020-06-11,567
180,2020-06-12,580
180,2020-06-13,595
180,2020-06-14,600
180,2020-06-15,613
180,2020-06-16,628
180,2020-06-17,640
180,2020-06-18,685
180,2020-06-19,719
180,2020-06-20,807
180,2020-06-21,841
180,2020-06-22,856
180,2020-06-23,861
180,2020-06-24,870
180,2020-06-25,885
180,2020-06-26,900
180,2020-06-27,937
180,2020-06-28,985
180,2020-06-29,1050
180,2020-06-30,1426
180,2020-07-01,1785
180,2020-07-02,2317
180,2020-07-03,2684
180,2020-07-04,2961
180,2020-07-05,3184
180,2020-07-06,3226
180,2020-07-07,3226
180,2020-07-08,3226
180,2020-07-09,3513
180,2020-07-10,3513
180,2020-07-11,3615
180,2020-07-12,3615
180,2020-07-13,3620
180,2020-07-14,3948
180,2020-07-15,3983
180,2020-07-16,4248
180,2020-07-17,4248
180,2020-07-18,4313
180,2020-07-19,4335
180,2020-07-20,4335
180,2020-07-21,4528
180,2020-07-22,4790
180,2020-07-23,5105
180,2020-07-24,5109
180,2020-07-25,5305
180,2020-07-26,5510
180,2020-07-27,5700
180,2020-07-28,5930
180,2020-07-29,6095
180,2020-07-30,6437
180,2020-07-31,6796
180,2020-08-01,7030
180,2020-08-02,7319
180,2020-08-03,7424
180,2020-08-04,7727
180,2020-08-05,7821
180,2020-08-06,8048
180,2020-08-07,8174
180,2020-08-08,8275
180,2020-08-09,8324
180,2020-08-10,8363
180,2020-08-11,8375
180,2020-08-12,8421
180,2020-08-13,8480
180,2020-08-14,8512
180,2020-08-15,8597
180,2020-08-16,8705
180,2020-08-17,8705
180,2020-08-18,8882
180,2020-08-19,8895
180,2020-08-20,8895
180,2020-08-21,8920
180,2020-08-22,8920
180,2020-08-23,8934
180,2020-08-24,8953
180,2020-08-25,8972
180,2020-08-26,8987
180,2020-08-27,9020
180,2020-08-28,9035
180,2020-08-29,9068
180,2020-08-30,9103
180,2020-08-31,9133
180,2020-09-01,9322
180,2020-09-02,9347
180,2020-09-03,9367
180,2020-09-04,9367
180,2020-09-05,9420
180,2020-09-06,9439
180,2020-09-07,9451
180,2020-09-08,9501
180,2020-09-09,9523
180,2020-09-10,9533
180,2020-09-11,9622
180,2020-09-12,9719
180,2020-09-13,9756
180,2020-09-14,9807
180,2020-09-15,9817
180,2020-09-16,9827
180,2020-09-17,9840
180,2020-09-18,9863
180,2020-09-19,9891
180,2020-09-20,9930
180,2020-09-21,9952
180,2020-09-22,10011
180,2020-09-23,10041
180,2020-09-24,10051
180,2020-09-25,10070
180,2020-09-26,10093
180,2020-09-27,10093
180,2020-09-28,10093
180,2020-09-29,10129
180,2020-09-30,10139
180,2020-10-01,10165
180,2020-10-02,10183
180,2020-10-03,10212
180,2020-10-04,10239
180,2020-10-05,10239
180,2020-10-06,10239
180,2020-10-07,10239
180,2020-10-08,10242
180,2020-10-09,10242
180,2020-10-10,10242
180,2020-10-11,10242
180,2020-10-12,10249
180,2020-10-13,10249
180,2020-10-14,10306
180,2020-10-15,10306
180,2020-10-16,10342
180,2020-10-17,10342
180,2020-10-18,10356
180,2020-10-19,10357
180,2020-10-20,10362
180,2020-10-21,10362
180,2020-10-22,10379
180,2020-10-23,10379
180,2020-10-24,10467
180,2020-10-25,10467
180,2020-10-26,10468
180,2020-10-27,10509
180,2020-10-28,10509
180,2020-10-29,10509
180,2020-10-30,10585
180,2020-10-31,10585
180,2020-11-01,10768
180,2020-11-02,10768
180,2020-11-03,10783
180,2020-11-04,10786
180,2020-11-05,10786
180,2020-11-06,10838
180,2020-11-07,10838
180,2020-11-08,10838
180,2020-11-09,10893
180,2020-11-10,10928
180,2020-11-11,10963
180,2020-11-12,10983
180,2020-11-13,10983
180,2020-11-14,11086
180,2020-11-15,11086
180,2020-11-16,11124
180,2020-11-17,11180
180,2020-11-18,11190
180,2020-11-19,11215
180,2020-11-20,11242
180,2020-11-21,11300
180,2020-11-22,11300
180,2020-11-23,11386
180,2020-11-24,11433
180,2020-11-25,11433
180,2020-11-26,11495
180,2020-11-27,11495
180,2020-11-28,11495
180,2020-11-29,11585
180,2020-11-30,11585
180,2020-12-01,11663
180,2020-12-02,11694
180,2020-12-03,11753
180,2020-12-04,11753
180,2020-12-05,11857
180,2020-12-06,11947
180,2020-12-07,12059
180,2020-12-08,12059
180,2020-12-09,12208
180,2020-12-10,12208
180,2020-12-11,12208
180,2020-12-12,12465
180,2020-12-13,12465
180,2020-12-14,12653
180,2020-12-15,12773
180,2020-12-16,12859
180,2020-12-17,13010
180,2020-12-18,13010
180,2020-12-19,13310
180,2020-12-20,13447
180,2020-12-21,13660
180,2020-12-22,13736
180,2020-12-23,13736
180,2020-12-24,13982
180,2020-12-25,13982
180,2020-12-26,13982
180,2020-12-27,14484
180,2020-12-28,14484
180,2020-12-29,14658
180,2020-12-30,14658
180,2020-12-31,14701
180,2021-01-01,14701
180,2021-01-02,14716
180,2021-01-03,14716
180,2021-01-04,14723
180,2021-01-05,14723
180,2021-01-06,14723
180,2021-01-07,14735
180,2021-01-08,14743
180,2021-01-09,14743
180,2021-01-10,14743
180,2021-01-11,14760
180,2021-01-12,14766
180,2021-01-13,14767
180,2021-01-14,14770
180,2021-01-15,14774
180,2021-01-16,14804
180,2021-01-17,14807
180,2021-01-18,14810
180,2021-01-19,14812
180,2021-01-20,14834
180,2021-01-21,14865
180,2021-01-22,14875
180,2021-01-23,14903
180,2021-01-24,14905
180,2021-01-25,14915
180,2021-01-26,14968
180,2021-01-27,14968
180,2021-01-28,14997
180,2021-01-29,14997
180,2021-01-30,15031
